X,Y,fid,name,elev,type,description,fdd,fdc,id_colaborador
-72.99584198,-50.107143402,"10932",Punto Alto,"1993",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-73.10848999,-50.028751373,"10933",Carnero,"916",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.886451721,-50.131298065,"10934",Hobler,"1864",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.9596405029999,-50.1367187499999,"10935",de Los Fósiles,"1969",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.876075745,-50.175983429,"10936",Castillo,"1258",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.947662354,-50.271697998,"10937",Avellaneda,"1424",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.846786499,-50.432743073,"10938",Mitre,"1565",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.7996368409999,-50.133296967,"10939",Horqueta,"1536",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.8151702879999,-50.012313843,"10940",Camilo,"1652",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.588638306,-50.51789093,"10941",Freile,"1315",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.4412384029999,-50.5335998539999,"10942",Cuncuna,"1536",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.475639343,-50.0089797969999,"10943",Loyola o Mirador,"1267",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.387802124,-50.452423096,"10944",Moyano,"1509",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.323699951,-50.456039429,"10945",Redondo,"1355",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.419311523,-50.5102272029999,"10946",Bayo,"1430",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.23638916,-50.806430817,"10947",Tridente,"1940",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.25971637,-50.763514146,"10948",Pináculo,"2240",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.262611389,-50.6195526119999,"10949",Verlika,"1532",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.1555175779999,-50.618141174,"10950",Mangrullo,"1805",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.143280029,-50.4891433719999,"10951",Negro o León,"1256",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.181083679,-50.4637641909999,"10952",Campo 25 de Mayo,"1358",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.1966629029999,-50.297935486,"10953",Gualicho,"297",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.252754211,-50.010414124,"10954",Cañadon de Los Potros,"747",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.017494202,-50.050052643,"10955",La Meseta,"811",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.1388626099999,-50.400474548,"10956",Los Dos Mellizos,"970",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.0606613159999,-50.473731995,"10957",Sombrero o de Los Huelguistas,"1290",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.0488281249999,-50.7468261719999,"10958",Vizcachas,"909",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.0593109129999,-50.791095734,"10959",Campana,"964",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-73.12335968,-50.238082886,"10960",Puesto La Diana,"2286",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.989318848,-50.752933502,"10961",Pan de Azúcar,"1075",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.649925232,-50.6295356749999,"10962",El Morro,"837",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.709388733,-50.007225037,"10963",Colorado,"1235",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.563110352,-50.14315033,"10964",Palenque,"482",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.478637695,-50.39233017,"10965",Los Escarchados,"818",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.558532715,-50.8311195369999,"10966",La Correntina,"573",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.571334839,-50.9160652159999,"10967",La Paloma,"565",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.357521057,-50.603736877,"10968",Estancia Ana,"554",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.420921326,-50.1869583129999,"10969",Redondo,"304",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.081306458,-50.054485321,"10970",Bi Aike,"865",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.1421279909999,-50.073261261,"10971",Catedral,"863",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.1674804689999,-50.3281249999999,"10972",Grande,"767",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.132293701,-50.471038818,"10973",de Piedra,"527",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.9608230589999,-50.6049537659999,"10974",Redondo,"423",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.857582092,-50.505737305,"10975",Cuadrado,"489",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.824172974,-50.222198486,"10976",Pastoso,"261",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.780433655,-50.400096893,"10977",La Criolla,"1074",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.232917786,-50.1523437499999,"10978",Fortaleza,"612",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.788169861,-50.899238586,"10979",Negro,"745",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.0959854129999,-51.517799377,"10980",Punta Gruesa,"1063",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-72.0950469969999,-51.4375495909999,"10981",Punta Alta,"1040",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.752548218,-51.8939514159999,"10982",Tom Gold,"170",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.581634521,-51.064525604,"10983",Patancha,"328",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.6506729129999,-51.1433486939999,"10984",Bandera,"386",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.576515198,-51.197006226,"10985",Pirámide,"478",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.667678833,-51.668502808,"10986",Cuadrado,"465",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.599525452,-51.735462189,"10987",Philippi,"385",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.5410919189999,-51.750370026,"10988",Domeyko,"363",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.424621582,-51.108188629,"10989",Camporro,"496",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.294692993,-51.7799148559999,"10990",Cuadrado (E),"231",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.307365417,-51.828788757,"10991",Morro Gay,"180",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.204322815,-51.469528198,"10992",Minik Aike,"365",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.330421448,-54.4935379029999,"10993",Kashem,"672",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.297058105,-54.682224274,"10994",Chechén,"818",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.260017395,-54.784236908,"10995",Habertón,"504",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.17175293,-54.869663239,"10996",No Top,"824",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.14566803,-54.6843376159999,"10997",Quintana (Monte Spion - Kop),"1150",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.8071670529999,-54.757022858,"10998",Campanario,"900",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.775291443,-54.6999626159999,"10999",Knokeke,"948",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.604187012,-54.739109039,"11000",Arriola,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.665618896,-54.9595375059999,"11001",Atocha,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.6456603999999,-54.9421272279999,"11002",Campana,"799",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.6350097659999,-54.925384521,"11003",Piramide,"508",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.321968079,-54.7650604249999,"11004",Beccar,"500",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.8550338749999,-54.6777229309999,"11005",de Orozco,"250",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.6471405029999,-54.7506561279999,"11006",Dos Puntas,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.541610718,-54.7138023379999,"11007",Bilbao,"420",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.463813782,-54.6700363159999,"11008",Real,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.7143936159999,-54.834220886,"11009",del Miedo,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.561470032,-54.876003265,"11010",Cassano,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.515769958,-54.8164176939999,"11011",Spegazzini,"741",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.350570679,-54.7494201659999,"11012",Buckland,"654",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.0608673099999,-54.7617721559999,"11013",Cook,"620",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.2077484129999,-54.8181266779999,"11014",Torre,"710",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.2097167969999,-54.787204742,"11015",Buenos Aires,"613",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.109077454,-54.802970886,"11016",Tres Puntas,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.0205841059999,-54.770626068,"11017",Orejas de Burro,"486",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-63.915916443,-54.740184784,"11018",Foster,"501",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-63.9146156309999,-54.77765274,"11019",Richardson,"678",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.4837722779999,-42.0270614619999,"11020",Apas,"1389",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.919525146,-42.241718292,"11021",El Chivo,"754",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.81451416,-42.22838974,"11022",Buitrera,"802",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.5942001339999,-42.4503746029999,"11023",Pichalao,"708",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.374008179,-42.1821784969999,"11024",Colorada,"615",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.1229705809999,-42.316131592,"11025",de Amore,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.145202637,-42.10320282,"11026",de Contín,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.8211746219999,-42.336872101,"11027",Lavadero,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.860565186,-42.54347229,"11028",de La Pava,"197",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.867164612,-42.683834076,"11029",del Ingeniero,"183",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.7826232909999,-42.685882568,"11030",Triste,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.237762451,-42.2131614689999,"11031",La Cueva De Los Leones,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.298271179,-42.4350204469999,"11032",San José,"91",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.3360519409999,-42.532936096,"11033",Piaggio,"110",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.302909851,-42.56917572,"11034",Unión,"109",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.243675232,-42.775539398,"11035",Cormoranes,"106",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.143974304,-42.8706207279999,"11036",Nuevo,"109",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-64.153938293,-42.4435539249999,"11037",El Monticulo,"91",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-63.892814636,-42.8308486939999,"11038",Sayago,"92",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-63.740634918,-42.811569214,"11039",Lobo,"80",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.100143433,-43.2844123839999,"11040",Manquel,"369",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.822463989,-43.761684418,"11041",Grande,"594",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.795875549,-43.6536293029999,"11042",Nacker,"423",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.548179626,-43.644630432,"11043",Las Chapas,"351",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.955558777,-43.7768783569999,"11044",Monte Triste Chico,"323",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.7235565189999,-43.7442970279999,"11045",Chato,"297",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.6244735719999,-43.7379837039999,"11046",Monte Triste,"351",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.457115173,-44.0763511659999,"11047",de Los Perros,"304",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.9427566529999,-44.687469482,"11048",Bonete,"403",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.7279891969999,-44.972286224,"11049",Colorado,"178",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.696334839,-44.944252014,"11050",Unión,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.6212615969999,-44.90996933,"11051",Patria,"187",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.652648926,-44.404403687,"11052",Santa Elena,"390",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.574455261,-44.902862549,"11053",Guía,"48",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.5723571779999,-44.943805695,"11054",Dos Bahías,"182",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.394088745,-44.520111084,"11055",Serrano,"198",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.371421814,-44.5118980409999,"11056",Inciarte,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.361732483,-44.537460327,"11057",San Fulgencio,"66",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.354095459,-44.481300354,"11058",Pozos,"129",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.393768311,-45.0430335999999,"11059",del Ocho,"316",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.3320693969999,-45.546047211,"11060",Chico,"320",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.339363098,-45.573154449,"11061",Salamanca,"576",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.9912872309999,-45.2814064029999,"11062",Cono,"121",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.70463562,-45.044712067,"11063",Oriental,"143",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.296096802,-46.6421928409999,"11064",de La Costa,"87",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.158828735,-47.4307136539999,"11065",Gaucho,"220",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.8674316409999,-47.924411774,"11066",Loma De Los Baguales,"272",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.419029236,-47.890563965,"11067",del Paso,"230",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.447639465,-47.127574921,"11068",Polvorín,"164",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.365470886,-47.1264915469999,"11069",del Osco,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.0007324219999,-47.40933609,"11070",Cuadrada,"183",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.818161011,-47.911102295,"11071",Mirador,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.843353271,-47.459411621,"11072",Redondo,"128",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.977416992,-47.109210968,"11073",Pan de Azúcar,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.936195374,-48.1143989559999,"11074",Derrumbado,"704",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.558174133,-48.958435059,"11075",de Los Perdidos,"221",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.4950256349999,-48.5607643129999,"11076",Rubio,"232",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.729858398,-48.149097443,"11077",Mojón,"509",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.378974915,-48.08026123,"11078",Dos Aguadas,"279",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.42263031,-48.140872955,"11079",El Meridiano,"357",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.3120651249999,-48.386688232,"11080",Vanguardia,"356",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.352516174,-48.94323349,"11081",Bombero,"248",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.09967804,-48.4737091059999,"11082",Volcán,"265",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.1772460939999,-48.1389160159999,"11083",Covadonga,"238",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.000045776,-48.058498383,"11084",Pérez,"201",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.023071289,-48.1563034059999,"11085",Cerrito Solo,"207",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-66.419837952,-48.206142426,"11086",Montevideo,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.0437927249999,-48.458114624,"11087",Negro,"156",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.375213623,-48.8645782469999,"11088",Redondo,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.190307617,-48.7174110409999,"11089",Cuadrado,"106",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.8033370969999,-49.241336823,"11090",Sholl,"282",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.348945618,-50.632564545,"11091",Añapi,"349",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.378067017,-50.1144256589999,"11092",del Mojón,"416",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.867485046,-50.288814545,"11093",Pan de Azúcar,"367",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.7540206909999,-50.8802413939999,"11094",El Falso,"263",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.67338562,-50.164398193,"11095",Pirámide,"183",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.642623901,-50.4393234249999,"11096",Cerrito Redondo,"356",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.481414795,-50.63715744,"11097",Cerrito del Zorro,"305",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.350860596,-50.2316894529999,"11098",del Puesto,"367",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.087150574,-50.6037063599999,"11099",Observatorio,"92",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.131599426,-50.8546562189999,"11100",Redondo,"97",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.8824005129999,-50.317764282,"11101",Monte León,"337",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.97454071,-50.370376587,"11102",Observación,"318",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.186569214,-51.6714897159999,"11103",del Molino,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.122810364,-51.674297333,"11104",Redondo,"142",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.06023407,-51.774215698,"11105",Batería,"220",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.1341857909999,-51.755607605,"11106",Corazón,"204",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.1183700559999,-51.849460602,"11107",Carolina,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.134506226,-51.960716248,"11108",Cono Grande,"303",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.975189209,-51.9738616939999,"11109",Cota,"275",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.917190552,-51.862937927,"11110",Media Agua,"0",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.980155945,-51.3151741029999,"11111",Cuadrado,"218",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.886573792,-51.211853027,"11112",Negro,"220",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.7780761719999,-51.2666015629999,"11113",Redondo,"152",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.724433899,-51.6202583309999,"11114",Guer Aike,"174",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.799255371,-51.885349274,"11115",Pirámide,"175",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.7532882689999,-51.9146499629999,"11116",Feltón,"249",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.835212708,-51.926712036,"11117",Saunders,"251",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.745368958,-51.9524307249999,"11118",Hamilton,"194",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.5480804439999,-51.958370209,"11119",Tres Hermanos,"215",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.361694336,-51.895965576,"11120",Convento,"253",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.419364929,-51.85320282,"11121",Norte,"219",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.162834167,-51.7233467099999,"11122",Redondo,"38",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.165382385,-51.851608276,"11123",de Los Frailes,"141",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.1351776119999,-51.1068420409999,"11124",Sánchez,"125",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.495109558,-52.0037879939999,"11125",Solo,"177",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.327781677,-52.0544433589999,"11126",La Pirca,"202",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.4582748409999,-52.9795303339999,"11127",Paramo,"117",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.375350952,-53.327407837,"11128",Cortado,"116",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.527900696,-53.4959259029999,"11129",San Jorge,"165",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.4437179569999,-53.5011405939999,"11130",San Goyo,"156",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.4271163939999,-53.592662811,"11131",Am -ki-  Uarn,"163",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.3930511469999,-53.6368865969999,"11132",Schosquel,"193",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.537940979,-53.646629333,"11133",Cañón,"310",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.41973114,-53.7206611629999,"11134",Mesa,"215",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.1764373779999,-53.639728546,"11135",Cónico Chico,"95",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.3587188719999,-53.919994354,"11136",Tchat - Chii,"195",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.272590637,-53.9493217469999,"11137",Poo - Telk,"193",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.106544495,-53.6301002499999,"11138",Cónico,"137",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.058700562,-53.676490784,"11139",Sección Miranda,"194",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.041755676,-53.751369476,"11140",Negra,"180",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.047622681,-53.888751984,"11141",Can - Je,"174",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.811576843,-53.773273468,"11142",de La Laguna,"66",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.913543701,-53.997333527,"11143",Mesa,"174",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-67.622123718,-53.95230484,"11144",San Luis,"132",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.958336,-32.829673,"11145",Intihuasi,"-1",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.890754,-32.835881,"11146",Largos,"1715",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.783288,-32.953695,"11147",Tinorco,"1300",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.734832764,-32.6622009279999,"11148",Colorado,"1270",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.7194919999999,-32.4727859999999,"11149",Verde,"1215",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.874273,-32.405947,"11150",de las Vacas,"1480",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.724611,-32.289236,"11151",Colorado,"880",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.6654369999999,-32.142551,"11152",Chicos,"440",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-65.7004449999999,-32.955772,"11153",del Rosario,"1450",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.018016275,-30.395013015,"11154",de San Andrés,"5027",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-68.5370582799999,-25.5437593409999,"11155",La Falda,"4936",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-69.902993678,-33.785415074,"11156",Volcán San José,"5770",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.086006705,-36.8538929279999,"11157",Los Tábanos,"1853",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.076124422,-36.898348094,"11158",El Mono,"2399",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.2217804969999,-36.976860356,"11159",Las Águilas,"3124",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.7498892139999,-36.939945834,"11160",Colorado,"1859",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.663042568,-36.946375857,"11161",Pañuelo,"1635",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.517729919,-36.985997572,"11162",de Panta,"2770",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.543872055,-36.808104049,"11163",El Chigú,"2924",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-70.552670145,-36.7868468459999,"11164",Atreuco,"2922",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
-71.0887764939999,-37.0711129229999,"11165",Los Patos,"2583",Cerro,,2023/10/04,mgc,Marcos Gustavo Cortina
